,dttl,swin,dwin,tcprtt,synack,ackdat,label,proto_tcp,proto_udp,service_dns,state_CON,state_FIN,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
492,0.11417322834645668,1.0,1.0,0.00044542772465590037,0.0010270401948842872,9.620374408118755e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
495,0.11417322834645668,1.0,1.0,0.0004843355680746386,0.0011010962241169307,0.00011024808628282074,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
496,0.11417322834645668,1.0,1.0,0.0004937271164860582,0.0011166869671132766,0.00011446138894331069,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
497,0.11417322834645668,1.0,1.0,0.0004608566970460897,0.0010601705237515224,0.00010041704674167749,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
498,0.11417322834645668,1.0,1.0,0.00045347762329426,0.0010426309378806333,9.901261252151416e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
499,0.11417322834645668,1.0,1.0,0.000474944019663219,0.0010913520097442142,0.00010392813229208579,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
500,0.11417322834645668,1.0,1.0,0.00044207360022325046,0.001007551766138855,9.971482963159582e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
501,0.11417322834645668,1.0,1.0,0.00046353999659220954,0.001064068209500609,0.00010182148096184082,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
502,0.11417322834645668,1.0,1.0,0.0004695774205709793,0.0010601705237515224,0.00010954586917273908,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
503,0.11417322834645668,1.0,1.0,0.00046622329613832945,0.001064068209500609,0.00010463034940216744,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
504,0.11417322834645668,1.0,1.0,0.0004890313422803485,0.0011283800243605357,0.0001053325665122491,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
505,0.11417322834645668,1.0,1.0,0.00047158989523056927,0.0010465286236297198,0.00011656804027355569,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
508,0.11417322834645668,1.0,1.0,0.00048634804273422854,0.0011283800243605357,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
511,0.11417322834645668,1.0,1.0,0.00047963979386892884,0.0011147381242387331,0.00010041704674167749,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
512,0.11417322834645668,1.0,1.0,0.000566176204231295,0.001399269183922046,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
513,0.11417322834645668,1.0,1.0,0.00045750257261343983,0.0010679658952496955,9.409709275094255e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
514,0.11417322834645668,1.0,1.0,0.0004702482454575093,0.001097198538367844,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
515,0.11417322834645668,1.0,1.0,0.0005473931074084559,0.0012803897685749086,0.00011165252050298408,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
516,0.11417322834645668,1.0,1.0,0.00048634804273422854,0.001099147381242387,0.00011305695472314739,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
517,0.11417322834645668,1.0,1.0,0.00046286917170567965,0.001071863580998782,9.83103954114325e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
518,0.11417322834645668,1.0,1.0,0.00044744019931549023,0.0010543239951278929,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
519,0.11417322834645668,1.0,1.0,0.00048768969250728846,0.0011088915956151035,0.00011095030339290241,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
520,0.11417322834645668,1.0,1.0,0.00042597380294653116,0.0009939098660170522,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
521,0.11417322834645668,1.0,1.0,0.0004742731947766891,0.0010952496954933007,0.00010182148096184082,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
522,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
523,0.11417322834645668,1.0,1.0,0.00046219834681914955,0.0010523751522533494,0.00010463034940216744,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
524,0.11417322834645668,1.0,1.0,0.00047963979386892884,0.001099147381242387,0.00010603478362233078,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
525,0.11417322834645668,1.0,1.0,0.000543368158089276,0.001334957369062119,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
526,0.11417322834645668,1.0,1.0,0.0004836647431881086,0.0011361753958587088,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
527,0.11417322834645668,1.0,1.0,0.0005138518630819573,0.0011595615103532277,0.000120079125823964,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
529,0.11417322834645668,1.0,1.0,0.00045683174772690984,0.0010504263093788061,9.971482963159582e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
531,0.11417322834645668,1.0,1.0,0.0004554900979538499,0.0010426309378806333,0.00010111926385175916,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
532,0.11417322834645668,1.0,1.0,0.0004548192730673199,0.0010348355663824603,0.00010322591518200413,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
534,0.11417322834645668,1.0,1.0,0.00043402370158489084,0.001007551766138855,9.128822431061591e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
536,0.11417322834645668,1.0,1.0,0.00044274442510978045,0.001023142509135201,9.479930986102421e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
537,0.11417322834645668,1.0,1.0,0.0006164880707210428,0.0009705237515225336,0.00029563340334437917,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
539,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
543,0.11417322834645668,1.0,1.0,0.00044274442510978045,0.0010679658952496955,7.864831632914602e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
545,0.11417322834645668,1.0,1.0,0.0005138518630819573,0.0011771010962241168,0.00011375917183322905,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
546,0.11417322834645668,1.0,1.0,0.0008875013248791508,0.00235225334957369,8.145718476947263e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
547,0.11417322834645668,1.0,1.0,0.00048768969250728846,0.0011088915956151035,0.00011095030339290241,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
549,0.11417322834645668,1.0,1.0,0.0005125102133088973,0.0011654080389768575,0.00011656804027355569,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
556,0.11417322834645668,1.0,1.0,0.00045213597352120006,0.0010426309378806333,9.760817830135083e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
563,0.11417322834645668,1.0,1.0,0.0004856772178476986,0.0011264311814859927,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
565,0.11417322834645668,1.0,1.0,0.00044408607488284044,0.0010504263093788061,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
567,0.11417322834645668,1.0,1.0,0.00040719070612369205,0.0009412911084043849,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
572,0.11417322834645668,1.0,1.0,0.000429998752265711,0.0010036540803897685,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
575,0.11417322834645668,1.0,1.0,0.0354792574236836,0.04100755176613885,0.02236350830477065,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
580,0.11417322834645668,1.0,1.0,0.00067887478516833,0.0017325213154689401,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
589,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
591,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
594,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
596,0.11417322834645668,1.0,1.0,0.0003837118350951431,0.0008867235079171741,8.21594018795543e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
599,0.11417322834645668,1.0,1.0,0.0004930562915995282,0.0011225334957369062,0.00011165252050298408,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
600,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
601,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
622,0.11417322834645668,1.0,1.0,0.00048031061875545883,0.0011108404384896466,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
623,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
625,0.11417322834645668,1.0,1.0,0.0004890313422803485,0.0011400730816077953,0.00010111926385175916,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
649,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
653,0.11417322834645668,1.0,1.0,0.0004460985495424303,0.0010309378806333737,9.550152697110586e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
658,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
660,0.11417322834645668,1.0,1.0,0.0004782981440958689,0.0011108404384896466,0.00010041704674167749,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
670,0.11417322834645668,1.0,1.0,0.0005098269137627775,0.0009763702801461629,0.00018187423151115015,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
671,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
674,0.11417322834645668,1.0,1.0,0.0004655524712517995,0.0010679658952496955,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
680,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.0010192448233861144,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
689,0.11417322834645668,1.0,1.0,0.0004481110242020202,0.0010270401948842872,9.901261252151416e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
690,0.11417322834645668,1.0,1.0,0.0004675649459113894,0.0010699147381242387,0.00010392813229208579,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
692,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
693,0.11417322834645668,1.0,1.0,0.022122463107985366,0.060809744214372706,0.001246435370394948,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
695,0.11417322834645668,1.0,1.0,0.0335385610269524,0.09385432399512789,0.001289972831220011,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
706,0.11417322834645668,1.0,1.0,0.004205401213656384,0.011893788063337392,0.00011656804027355569,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
708,0.11417322834645668,1.0,1.0,0.00041121565544287184,0.0009724725943970766,8.005275054930932e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
734,0.11417322834645668,1.0,1.0,0.0004353653513579508,0.0010211936662606579,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
736,0.11417322834645668,1.0,1.0,0.00046152752193261967,0.0010679658952496955,9.83103954114325e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
741,0.11417322834645668,1.0,1.0,0.0003998116323718623,0.0009120584652862362,8.988379009045257e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
743,0.11417322834645668,1.0,1.0,0.0004501234988616102,0.0010952496954933007,7.654166499890102e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
753,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
768,0.11417322834645668,1.0,1.0,0.00047158989523056927,0.0010894031668696711,0.00010111926385175916,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
769,0.11417322834645668,1.0,1.0,0.0004856772178476986,0.0011225334957369062,0.00010392813229208579,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
774,0.11417322834645668,1.0,1.0,0.00048768969250728846,0.0011244823386114492,0.0001053325665122491,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
776,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
778,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
783,0.11417322834645668,1.0,1.0,0.00043402370158489084,0.000999756394640682,9.409709275094255e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
791,0.11417322834645668,1.0,1.0,0.0003937742083930926,0.0009140073081607794,8.286161898963596e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
797,0.11417322834645668,1.0,1.0,0.0004608566970460897,0.0010445797807551766,0.00010603478362233078,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
814,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
828,0.11417322834645668,1.0,1.0,0.06708181782811051,0.1856175395858709,0.003338340141328215,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
842,0.11417322834645668,1.0,1.0,0.000385724309754733,0.000894518879415347,8.145718476947263e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
855,0.11417322834645668,1.0,1.0,0.00045750257261343983,0.001056272838002436,9.83103954114325e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
860,0.11417322834645668,1.0,1.0,0.0004353653513579508,0.0010172959805115711,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
863,0.11417322834645668,1.0,1.0,0.00047226072011709915,0.001071863580998782,0.00010814143495257575,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
894,0.11417322834645668,1.0,1.0,0.000432011226925301,0.0009939098660170522,9.409709275094255e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
899,0.11417322834645668,1.0,1.0,0.0005158643377415473,0.001219975639464068,0.00010041704674167749,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
900,0.11417322834645668,1.0,1.0,0.0004903729920534084,0.0011147381242387331,0.00011165252050298408,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
901,0.11417322834645668,1.0,1.0,0.04020991452349295,0.11519220462850181,0.0005849468526980234,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
911,0.11417322834645668,1.0,1.0,0.014033656626206979,0.03139585870889159,0.0033776642994927885,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
912,0.11417322834645668,1.0,1.0,0.00042597380294653116,0.0010114494518879415,8.145718476947263e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
927,0.11417322834645668,1.0,1.0,0.00038840760930085284,0.0008925700365408039,8.496827031988096e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
940,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
955,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
957,0.11417322834645668,1.0,1.0,0.00040786153101022204,0.0009568818514007308,8.21594018795543e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
958,0.11417322834645668,1.0,1.0,0.0003749911115702535,0.0008555420219244822,8.426605320979929e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
959,0.11417322834645668,1.0,1.0,0.0004031657568045122,0.00090231425091352,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
960,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
961,0.11417322834645668,1.0,1.0,0.0004514651486346701,0.001001705237515225,0.00011165252050298408,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
966,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
973,0.11417322834645668,1.0,1.0,0.00044274442510978045,0.00104068209500609,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
976,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
982,0.11417322834645668,1.0,1.0,0.0004414027753367206,0.0010367844092570037,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
987,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
997,0.11417322834645668,1.0,1.0,0.000429998752265711,0.0009568818514007308,0.0001053325665122491,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
999,0.11417322834645668,1.0,1.0,0.0006372836422034719,0.0009120584652862362,0.0003384686470593605,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1001,0.11417322834645668,1.0,1.0,0.00038907843418738283,0.0008984165651644337,8.356383609971763e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1010,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1011,0.11417322834645668,1.0,1.0,0.0007855359421265955,0.0008828258221680877,0.0005041918850386324,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1012,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1013,0.11417322834645668,1.0,1.0,0.00044207360022325046,0.0010445797807551766,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1021,0.11417322834645668,1.0,1.0,0.00043335287669836085,0.0010192448233861144,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1026,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1051,0.11417322834645668,1.0,1.0,0.0009606212375109177,0.0009140073081607794,0.0006762350770086393,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1087,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1093,0.11417322834645668,1.0,1.0,0.000475614844549749,0.0010816077953714979,0.00010814143495257575,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1095,0.11417322834645668,1.0,1.0,0.000430669577152241,0.0010036540803897685,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1106,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1113,0.11417322834645668,1.0,1.0,0.00043804865090407073,0.0010250913520097442,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1119,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1123,0.11417322834645668,1.0,1.0,0.0005842884761676043,0.001422655298416565,9.901261252151416e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1125,0.11417322834645668,1.0,1.0,0.004097398406925059,0.011626796589524969,9.971482963159582e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1133,0.11417322834645668,1.0,1.0,0.00039645750793921257,0.0009159561510353228,8.496827031988096e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1141,0.11417322834645668,1.0,1.0,0.0003904200839604428,0.000894518879415347,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1144,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1149,0.11417322834645668,1.0,1.0,0.0005943508494655538,0.0014440925700365407,0.00010182148096184082,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1151,0.11417322834645668,1.0,1.0,0.0004977520658052381,0.0011478684531059683,0.0001074392178424941,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1153,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1155,0.11417322834645668,1.0,1.0,0.00040719070612369205,0.0009607795371498171,8.005275054930932e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1188,0.11417322834645668,1.0,1.0,0.0005299516603586767,0.001243361753958587,0.00010673700073241244,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1189,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1201,0.11417322834645668,1.0,1.0,0.0006453335408418315,0.0010952496954933007,0.00028088684403266434,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1207,0.11417322834645668,1.0,1.0,0.0005453806327488659,0.0012102314250913519,0.00013482568513567886,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1211,0.11417322834645668,1.0,1.0,0.00046823577079791937,0.0010757612667478683,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1220,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1222,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1228,0.11417322834645668,1.0,1.0,0.00040584905635063207,0.0009237515225334957,9.199044142069757e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1235,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1239,0.11417322834645668,1.0,1.0,0.00045347762329426,0.0010445797807551766,9.83103954114325e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1240,0.11417322834645668,1.0,1.0,0.00045347762329426,0.001023142509135201,0.00010603478362233078,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1253,0.11417322834645668,1.0,1.0,0.00048768969250728846,0.0011751522533495736,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1255,0.11417322834645668,1.0,1.0,0.0315173656438376,0.08993130328867234,0.00058775572113835,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1256,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1262,0.11417322834645668,1.0,1.0,0.0010095914542276054,0.0009081607795371498,0.0007296035773748455,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1266,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1269,0.11417322834645668,1.0,1.0,0.0004843355680746386,0.001138124238733252,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1270,0.11417322834645668,1.0,1.0,0.015017756734746448,0.04326041412911084,0.00013271903380543388,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1292,0.11417322834645668,1.0,1.0,0.00041389895498899175,0.0009451887941534712,9.269265853077922e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1293,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1294,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1298,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1299,0.11417322834645668,1.0,1.0,0.00039109090884697275,0.0009140073081607794,8.005275054930932e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1300,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1301,0.11417322834645668,1.0,1.0,0.0004387194757906006,0.0010348355663824603,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1307,0.11417322834645668,1.0,1.0,0.000432011226925301,0.0010056029232643118,8.988379009045257e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1311,0.11417322834645668,1.0,1.0,0.0004460985495424303,0.001032886723507917,9.479930986102421e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1317,0.11417322834645668,1.0,1.0,0.0003957866830526826,0.000927649208282582,8.005275054930932e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1319,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1325,0.11417322834645668,1.0,1.0,0.0004004824572583923,0.0009237515225334957,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1330,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1341,0.11417322834645668,1.0,1.0,0.00048768969250728846,0.0011244823386114492,0.0001053325665122491,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1345,0.11417322834645668,1.0,1.0,0.0005098269137627775,0.0011693057247259438,0.00011235473761306573,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1347,0.11417322834645668,1.0,1.0,0.00038639513464126297,0.0008964677222898902,8.145718476947263e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1361,0.11417322834645668,1.0,1.0,0.0005011061902378879,0.001138124238733252,0.00011446138894331069,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1370,0.11417322834645668,1.0,1.0,0.00046353999659220954,0.0010582216808769792,0.00010392813229208579,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1373,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1374,0.11417322834645668,1.0,1.0,0.0005138518630819573,0.001218026796589525,9.901261252151416e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1378,0.11417322834645668,1.0,1.0,0.00043268205181183096,0.0010095006090133983,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1380,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1382,0.11417322834645668,1.0,1.0,0.00043804865090407073,0.0010153471376370279,9.269265853077922e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1386,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1388,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1393,0.11417322834645668,1.0,1.0,0.0004554900979538499,0.0010426309378806333,0.00010111926385175916,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1400,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.0010367844092570037,9.058600720053424e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1404,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
1412,0.11417322834645668,1.0,1.0,0.0006319170431112321,0.0010367844092570037,0.00028790901513348093,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
1418,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
